policy_state,policy_deductible,policy_annual_premium,insured_age,insured_sex,insured_education_level,insured_occupation,insured_hobbies,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,police_report_available,claim_amount,total_claim_amount,fraud_reported,claim_to_premium_ratio,high_claim_flag,night_incident,many_vehicles,no_police_report
5,700,901.43,58,1,3,1,4,2,3,1,1,3,7049,12,4,1,3,0,10828.71,11290.38,0,12.511086732488947,0,0,1,1
6,300,1184.82,72,1,1,0,3,1,0,2,0,0,13678,9,4,4,4,1,10811.29,10699.05,0,9.022490765883523,0,0,1,0
8,300,1019.39,39,0,1,3,6,1,1,2,1,1,16048,19,4,0,5,0,377.41,638.05,0,0.62530013034232,0,0,1,1
1,400,1411.8,73,1,2,0,1,2,2,0,1,7,14281,11,2,3,0,1,14796.93,17930.13,0,12.691201868629673,0,0,0,0
5,500,611.67,47,2,0,4,0,0,2,2,1,0,12356,4,3,0,0,1,6564.15,11463.36,1,18.710496678472914,0,1,1,0
3,200,737.89,38,0,0,4,1,3,1,1,2,3,5520,7,4,0,1,1,7866.35,8168.18,1,11.054663075694624,0,0,1,0
6,200,902.03,58,0,2,1,3,2,3,2,0,5,13689,12,1,0,3,0,7257.12,12913.65,0,14.300355469917942,0,0,0,1
5,500,1095.65,71,1,3,2,6,3,1,1,0,3,7583,22,4,0,4,0,6215.18,8194.43,0,7.472238179911549,0,1,1,1
9,500,1304.39,46,1,2,1,5,2,2,2,1,0,6254,16,1,4,1,1,18410.84,15862.46,0,12.15151027662231,0,0,0,0
0,800,1284.29,52,1,0,2,6,2,1,2,2,6,8153,7,1,4,4,0,11929.51,14400.71,1,11.20424962459834,0,0,0,1
2,600,1342.89,32,2,2,2,4,3,0,2,1,0,5338,14,1,1,3,1,11343.44,15826.56,0,11.776678150741503,0,0,0,0
2,400,983.9,71,2,1,4,0,0,1,1,1,6,12177,8,2,1,1,0,12618.8,14408.23,0,14.629129860899583,0,0,0,1
6,400,953.93,51,2,2,5,3,1,3,0,1,0,6635,1,2,0,1,1,10621.62,9269.18,0,9.706659126846995,0,1,0,0
0,400,1392.42,70,1,1,1,6,1,1,2,1,9,11828,0,3,0,5,1,12753.7,21925.77,0,15.73521981886294,1,1,1,0
0,700,1403.69,71,2,0,4,1,1,1,1,2,0,9431,16,2,4,0,1,27083.52,22724.48,0,16.177576547138514,1,0,0,0
4,1000,1246.25,35,1,2,7,2,1,1,0,1,1,10864,18,3,1,2,1,10913.61,9101.55,0,7.297294046903186,0,0,1,0
3,1000,1133.67,71,0,0,3,4,1,0,0,1,7,17431,23,4,1,1,0,1670.21,1583.98,0,1.3959829730229933,0,1,1,1
4,800,1424.91,61,0,2,7,2,1,0,0,0,2,13281,9,1,1,2,0,12831.54,11691.89,0,8.19959885266251,0,0,0,1
2,300,1209.99,26,0,0,7,3,1,1,1,0,8,2657,3,4,1,3,0,15790.64,18862.33,0,15.575958513282522,1,1,1,1
9,200,1017.1,40,2,2,1,5,3,0,0,1,1,16156,8,4,1,2,0,1894.33,2546.13,0,2.5008643551713976,0,0,1,1
7,400,1009.31,35,0,1,6,6,1,3,2,1,3,15731,22,2,1,1,0,12126.07,10995.1,0,10.882897328542725,0,1,0,1
9,600,1155.89,43,0,0,3,5,3,1,2,2,9,3731,17,4,3,1,1,9965.09,12370.92,0,10.69325519280139,0,0,1,0
6,600,993.74,25,2,0,4,5,1,2,1,2,1,17867,7,2,3,2,1,14438.04,23930.67,0,24.05721092948911,1,0,0,0
3,500,882.28,32,0,3,6,6,2,2,1,1,1,8880,20,3,2,5,0,10939.64,11551.84,0,13.078344352866589,0,1,1,1
4,800,1381.72,74,2,1,5,5,1,1,2,0,8,1461,7,1,2,5,0,18862.96,17275.04,0,12.493520018514234,0,0,0,1
2,200,1342.33,18,0,3,3,6,0,3,1,1,0,6383,22,2,4,2,1,15517.74,24845.35,0,18.495343660902385,1,1,0,0
2,200,1247.7,54,2,2,0,4,3,0,2,1,7,5760,19,4,2,4,1,27772.55,24836.4,0,19.889805397613518,1,0,1,0
8,1000,718.33,31,0,3,2,6,2,0,2,1,1,11129,9,2,0,4,0,3409.62,5911.7,0,8.21834206831357,0,0,0,1
9,700,1350.67,18,1,3,4,0,2,0,1,1,2,8647,19,2,3,1,1,15521.69,19319.23,0,14.292859943625292,1,0,0,0
0,700,1320.85,44,0,1,1,6,3,3,2,0,1,9429,10,2,1,2,1,11691.33,14639.93,0,11.075333812459812,0,0,0,0
2,400,904.54,54,1,3,1,1,3,2,0,1,5,9410,3,3,1,1,1,1283.45,2466.8,0,2.724120414338406,0,1,1,0
8,1000,660.42,45,1,1,0,5,2,3,2,1,5,8383,2,2,3,4,0,13471.59,15912.32,0,24.057815004082126,0,1,0,1
7,600,1152.95,23,1,0,0,5,2,1,1,0,1,5475,4,2,4,2,1,5221.73,6730.67,0,5.832722388318384,0,1,0,0
0,300,836.62,42,0,0,6,3,3,0,2,1,5,13684,22,2,1,5,1,15782.45,13671.26,0,16.321553926601563,0,1,0,0
0,600,1459.93,48,2,2,1,5,3,2,1,0,9,2478,14,2,1,0,1,7556.45,12408.95,0,8.493870342863792,0,0,0,0
3,1000,938.29,61,1,1,1,3,0,2,0,2,0,16347,14,1,3,2,1,12209.7,24021.99,0,25.574625515016663,1,0,0,0
9,500,1385.11,54,2,0,5,5,1,3,0,1,8,11006,21,3,2,3,0,14641.83,15343.41,0,11.069402861244779,0,1,1,1
5,400,1069.9,50,2,1,7,6,1,2,2,0,1,8852,18,2,2,1,0,16748.96,23619.21,0,22.05547670183957,1,0,0,1
8,500,1401.85,38,1,0,6,0,1,0,0,2,4,8643,3,2,3,4,1,10300.01,9259.93,0,6.600798374737143,0,1,0,0
4,300,1343.54,40,2,1,5,4,1,1,0,2,0,15227,2,3,3,5,1,16279.52,15542.71,0,11.559871777708361,0,1,1,0
5,500,1435.36,64,2,0,5,1,1,0,0,1,3,14043,9,3,2,3,0,12115.27,15343.27,0,10.682050460887243,0,0,1,1
3,200,988.91,27,1,3,3,1,1,1,2,0,5,1810,9,3,1,5,0,6153.56,6352.72,0,6.417472295461204,0,0,1,1
4,700,1321.11,47,2,0,4,3,3,3,0,0,0,16877,1,2,0,1,1,12433.53,20595.37,0,15.577652388984276,1,1,0,0
7,200,995.89,74,1,3,6,0,0,2,2,2,0,12161,17,1,1,0,1,14865.32,17905.93,0,17.96179117054038,0,0,0,0
1,300,1204.85,48,0,2,0,1,2,2,2,1,2,16733,10,3,2,3,0,15536.87,15918.87,0,13.201368329394205,0,0,1,1
9,200,1150.49,19,1,1,7,4,1,1,0,1,6,980,16,1,4,5,0,10013.26,12635.52,0,10.973191256545867,0,0,0,1
5,700,1216.42,59,0,3,1,5,2,0,2,0,8,16611,16,1,3,5,0,6881.73,8083.04,0,6.639483497888978,0,0,0,1
9,800,1444.11,71,1,2,4,0,2,3,1,1,3,7430,21,4,1,3,1,9559.02,15299.74,0,10.587249413539455,0,1,1,0
8,500,1373.86,46,1,3,2,4,2,1,1,1,4,12214,15,3,1,0,0,8485.69,9428.83,0,6.8580291811529905,0,0,1,1
7,300,727.38,37,2,3,6,3,1,3,2,0,7,17587,9,3,3,4,1,8177.77,12495.72,0,17.155495757708888,0,0,1,0
5,600,1432.25,44,0,2,0,0,1,0,1,1,3,14109,6,4,0,1,0,6917.91,11909.82,0,8.309659863945578,0,0,1,1
8,700,700.6,69,1,3,7,3,1,1,0,1,4,3725,14,1,2,1,1,3116.05,3451.47,1,4.919427023945268,0,0,0,0
3,500,778.67,35,0,3,6,5,3,3,0,1,4,15765,10,2,0,4,1,14020.53,13110.99,1,16.816076032167455,0,0,0,0
1,300,750.13,66,0,0,5,6,1,1,1,1,8,3441,3,3,0,5,1,12838.54,16096.69,0,21.429965518618616,0,1,1,0
3,800,1158.49,18,2,2,6,4,2,1,0,1,8,2658,5,2,1,4,1,11508.93,17131.03,0,14.774625050668828,0,1,0,0
8,200,780.53,49,1,3,4,2,1,1,1,1,5,6403,21,2,1,1,0,28519.74,24213.16,0,30.981740944045654,1,1,0,1
8,400,743.94,31,2,0,0,4,3,2,1,2,4,8115,6,2,2,0,0,9294.83,8494.13,0,11.402435095443927,0,0,0,1
9,200,882.65,53,1,2,3,3,3,3,1,1,2,16072,20,1,0,4,1,13414.67,20293.27,0,22.96528037118769,1,1,0,0
7,1000,1443.5,49,2,1,2,6,0,2,1,1,5,15059,19,2,3,3,0,16702.13,17540.68,0,12.143080650744203,0,0,0,1
9,400,817.54,43,2,1,3,2,0,3,0,1,4,10641,13,3,4,5,0,15612.19,13951.67,0,17.04457937303003,0,0,1,1
7,800,1459.31,22,0,0,3,1,2,3,1,2,0,13615,19,1,2,0,0,5739.13,7710.8,0,5.280248714314085,0,0,0,1
8,200,1422.84,45,0,1,3,4,2,1,1,2,1,5298,1,1,4,5,1,18467.02,20521.33,0,14.41266574896056,1,1,0,0
8,200,1272.28,47,1,2,7,6,1,2,2,2,2,12022,21,1,4,1,1,2354.17,4435.43,0,3.483467893943202,0,1,0,0
3,400,615.5,47,2,3,7,4,3,0,0,1,6,1544,16,1,4,5,1,23318.82,24222.56,0,39.290446066504465,1,0,0,0
2,800,1470.78,66,0,3,5,4,2,3,0,1,2,10837,6,2,2,3,1,23617.76,21720.17,1,14.757755914606802,1,0,0,0
9,200,747.14,40,2,2,2,3,1,2,2,0,3,17414,8,3,2,0,1,18393.5,21201.08,0,28.33838586360842,1,0,1,0
4,600,1285.23,44,2,2,0,5,3,3,2,0,8,7179,10,1,4,4,0,11950.67,22383.44,0,17.402361941487914,1,0,0,1
7,600,1043.26,28,2,2,2,6,2,3,1,1,6,15406,5,4,1,5,0,13547.79,16221.78,0,15.534234769118802,0,1,1,1
5,400,1005.9,43,1,0,5,0,0,3,1,1,4,3836,11,4,3,2,1,16886.1,18860.63,0,18.731383454166256,1,0,1,0
2,500,1444.96,45,2,3,4,5,2,3,1,2,1,9912,19,4,0,5,1,19720.4,18273.61,0,12.63770090458934,0,0,1,0
3,700,1066.07,68,1,1,7,5,3,3,1,0,3,10673,23,1,2,4,1,11741.37,13321.57,0,12.484251267489482,0,1,0,0
2,400,1460.99,34,1,0,7,1,0,3,1,0,5,16071,2,3,1,0,0,9123.13,9928.85,0,6.791325522062395,0,1,1,1
3,300,923.16,48,2,3,0,2,0,2,1,1,4,9327,5,3,4,0,0,22275.08,23928.12,0,25.891750346260388,1,1,1,1
5,500,1325.19,19,0,2,3,0,0,0,2,1,7,967,20,4,3,1,0,12995.44,16588.27,0,12.508215263272985,0,1,1,1
4,1000,1106.71,62,0,0,6,1,1,1,2,1,6,12529,4,1,0,0,0,2136.12,3862.33,0,3.486770002979119,0,1,0,1
4,700,1018.48,49,2,3,2,6,2,0,2,2,0,16097,16,2,0,3,1,18498.52,21215.51,0,20.810128693059205,1,0,0,0
5,800,1375.59,25,0,2,0,6,3,1,0,2,9,5034,14,4,3,2,1,3883.57,6201.81,0,4.505197626017915,0,0,1,0
4,400,1225.8,47,2,2,1,4,0,0,0,0,0,4950,3,4,1,4,1,8559.62,9765.83,0,7.9604091946527555,0,1,1,0
0,800,989.18,57,1,2,3,0,0,1,2,0,9,13182,15,1,2,5,1,19201.38,20592.26,0,20.79648144781757,1,0,0,0
4,500,1079.02,65,0,3,0,3,3,1,0,0,1,4849,19,3,4,5,0,2726.95,4631.42,0,4.288272439399271,0,0,1,1
1,600,1085.69,39,2,0,0,6,3,3,0,2,5,6803,6,1,2,1,1,8363.57,7873.41,0,7.245313750931728,0,0,0,0
2,500,1024.83,67,1,2,5,3,0,1,2,1,5,3067,12,2,2,1,1,1978.86,1834.58,1,1.7883859898813643,0,0,0,0
7,600,1271.62,63,1,2,4,6,3,3,1,1,8,4174,13,3,0,1,1,6381.96,8398.0,0,6.598984771573605,0,0,1,0
1,1000,1025.17,65,0,2,7,6,2,3,1,1,9,12032,15,2,0,2,1,14860.96,18099.22,0,17.63764288568171,0,0,0,0
2,300,884.69,61,2,0,6,0,0,1,2,2,3,14520,14,1,3,5,1,8598.41,7222.87,0,8.155076832751865,0,0,0,0
4,200,1234.87,73,0,1,3,2,2,2,0,1,2,14060,2,4,1,1,1,16280.23,16363.97,0,13.240850574898655,0,1,1,0
5,1000,811.94,34,0,2,6,2,1,1,2,2,4,6099,7,4,4,5,0,18535.81,22139.3,0,27.23362117745467,1,0,1,1
0,1000,1014.76,61,2,1,2,4,3,3,1,1,5,4497,17,3,3,5,1,3678.61,4113.49,0,4.04966724423092,0,0,1,0
5,400,792.14,64,1,3,7,6,0,0,1,0,4,13487,1,4,1,0,0,15239.61,21259.49,0,26.804208588647658,1,1,1,1
7,800,1021.05,53,2,1,3,5,3,0,0,1,1,2096,11,2,2,2,0,3596.25,6749.91,0,6.6042855046230615,0,0,0,1
5,700,625.84,55,2,1,6,3,0,0,0,0,1,12206,17,1,1,1,0,6398.91,5505.09,0,8.782288941356645,0,0,0,1
0,1000,1477.84,19,1,3,0,6,0,3,2,1,5,7146,9,3,4,0,0,18083.23,17165.55,0,11.607442319655947,0,0,1,1
0,400,770.44,28,0,0,4,4,2,3,0,0,1,8806,23,2,1,5,1,328.23,523.78,0,0.6789640153479207,0,1,0,0
6,300,763.37,53,0,0,2,4,2,3,0,2,0,3598,22,3,3,4,0,1830.82,2080.83,0,2.7222810942344675,0,1,1,1
3,800,1472.57,50,1,1,7,3,0,2,1,1,7,7400,16,2,1,1,1,2815.87,4589.72,0,3.1146942459469185,0,0,0,0
5,500,1433.36,39,2,1,7,5,3,0,1,1,0,8288,2,1,2,2,0,11197.64,11842.67,0,8.25641401042974,0,1,0,1
5,300,861.46,55,2,2,5,0,2,1,0,0,8,4396,20,1,2,0,1,5000.02,7837.59,0,9.087482318020546,0,1,0,0
6,600,608.59,75,2,2,4,6,2,3,2,1,7,4732,4,4,0,5,1,23981.89,22231.04,1,36.468839711937534,1,1,1,0
4,500,706.1,70,0,2,1,0,1,0,2,2,2,12921,14,1,4,5,0,17890.02,17193.49,0,24.315499929288645,0,0,0,1
8,1000,701.49,20,2,0,4,2,1,2,2,0,5,14684,9,1,4,2,0,10568.01,12097.73,1,17.221213113353926,0,0,0,1
9,600,1060.24,54,0,0,4,3,3,3,0,1,6,4734,16,4,0,2,1,13925.47,18095.31,0,17.051100599298934,0,0,1,0
3,600,862.33,61,1,0,3,2,3,3,2,2,5,7258,23,3,3,2,1,6456.74,9699.11,0,11.234533724068433,0,1,1,0
8,800,892.59,24,1,1,0,5,1,0,0,0,2,453,21,1,1,5,0,954.66,825.98,1,0.9243389026287223,0,1,0,1
3,1000,1436.4,74,1,2,2,3,0,2,0,1,2,3270,23,1,3,2,0,8845.42,13658.24,0,9.502045359677194,0,1,0,1
7,700,774.59,57,1,1,7,2,3,0,2,2,4,10156,5,4,2,5,1,3700.96,4894.14,0,6.310215448884075,0,1,1,0
2,800,941.58,72,1,3,4,2,1,0,2,0,5,9684,3,1,1,4,0,18071.97,23190.98,0,24.603725943686477,1,1,0,1
5,200,846.19,71,0,2,1,0,0,0,2,0,6,326,11,3,1,5,0,3091.92,4603.91,0,5.434329961401811,0,0,1,1
4,700,1289.44,44,1,0,4,5,2,3,2,0,3,17607,11,1,0,3,0,1771.29,1569.43,0,1.216197576020582,0,0,0,1
0,300,910.78,68,1,0,5,2,3,0,0,1,8,12700,11,3,1,0,0,13268.15,12782.67,1,14.019467415385291,0,0,1,1
0,700,1334.74,53,2,1,4,3,0,0,0,0,5,4605,0,2,3,3,0,15375.01,15328.52,0,11.475676404090617,0,1,0,1
7,400,1136.37,72,0,1,3,0,3,1,1,2,6,11146,2,4,0,4,0,12036.42,23312.88,0,20.497182095536196,1,1,1,1
0,1000,695.66,34,1,0,6,5,0,3,2,1,2,6323,21,4,1,3,1,17482.46,21343.24,0,30.63652283753912,1,1,1,0
9,300,811.7,71,2,0,6,4,2,2,1,1,9,7634,2,2,0,2,0,19475.1,19299.17,0,23.746979205118738,1,1,0,1
2,800,998.71,21,0,0,5,1,3,3,1,1,3,14356,10,4,2,0,0,7517.53,13431.94,1,13.43583639255384,0,0,1,1
5,800,1087.95,32,0,2,3,3,1,0,0,0,0,1585,0,4,2,2,0,1933.73,2104.24,0,1.9323568575233019,0,1,1,1
2,500,1118.56,75,1,2,7,6,2,0,2,2,9,8457,4,2,3,2,1,13050.4,23791.69,0,21.25092893636786,1,1,0,0
4,600,885.77,64,0,3,2,4,0,3,2,0,8,17199,10,3,3,3,0,6116.74,8997.53,0,10.146407749472807,0,0,1,1
6,500,836.96,37,2,3,2,2,1,0,0,2,6,9734,12,3,4,3,0,11814.92,12043.77,0,14.37272662179579,0,0,1,1
7,700,1364.32,70,1,0,5,2,3,1,1,0,3,13612,0,2,2,1,0,7346.58,8317.18,0,6.091744060000586,0,1,0,1
5,600,626.57,52,0,0,2,2,1,3,2,1,3,4564,17,4,4,5,0,11111.56,20533.38,0,32.718868014723455,1,0,1,1
2,400,713.24,33,2,3,2,6,1,2,1,2,6,11070,22,4,4,4,1,9625.27,9032.23,0,12.645931339605735,0,1,1,0
6,1000,778.14,34,1,3,3,6,0,0,2,1,5,8211,7,4,2,3,0,7607.5,7699.97,0,9.882652668326617,0,0,1,1
7,200,858.78,30,2,3,5,2,2,3,0,0,8,8435,16,4,1,5,0,13993.27,19771.51,0,22.996010607364674,1,0,1,1
5,600,1268.38,45,1,1,1,2,0,1,0,0,8,4295,23,1,0,3,1,23471.73,23957.92,0,18.87371787801919,1,1,0,0
2,500,670.67,30,1,2,4,1,1,0,1,1,7,4225,8,4,4,5,1,11200.31,21778.56,0,32.42449417124481,1,0,1,0
5,300,862.07,31,2,0,6,1,0,0,1,1,4,12579,21,4,3,2,0,6289.83,9450.06,0,10.94935520873162,0,1,1,1
9,300,1371.69,34,2,0,3,6,2,2,2,0,8,9010,17,4,2,1,1,7128.34,11609.44,0,8.457437586053661,0,0,1,0
5,600,675.6,33,1,2,3,2,3,2,2,2,2,5528,7,4,2,0,0,6112.58,10963.51,0,16.203827963346143,0,0,1,1
2,600,1435.34,71,1,2,6,3,3,2,2,1,2,15308,21,1,0,0,1,5253.84,5052.51,1,3.517628138184553,0,1,0,0
3,200,1109.63,21,0,1,5,6,2,2,2,2,2,15958,2,3,1,0,0,16873.82,15610.55,0,14.055581066601837,0,1,1,1
9,200,1356.09,43,2,0,6,1,0,1,1,0,9,17875,3,3,4,0,0,13901.06,15178.07,0,11.18427665077482,0,1,1,1
6,200,1306.38,51,2,0,7,5,3,3,1,1,3,17398,7,3,3,4,1,15407.92,22365.26,0,17.10693142009209,1,0,1,0
8,400,1179.05,42,2,2,7,1,2,0,2,1,8,2520,7,4,0,3,0,15659.26,18503.98,0,15.680674547688657,0,0,1,1
1,600,988.77,34,2,1,2,5,3,3,1,2,7,10468,16,3,3,5,1,1532.39,1611.43,0,1.6280853127494268,0,0,1,0
1,200,654.8,66,1,0,6,4,2,0,1,1,2,7974,7,1,4,1,0,8658.53,13748.82,0,20.964958828911254,0,0,0,1
3,600,984.92,40,1,1,6,2,1,1,2,1,6,15637,16,3,4,4,0,5727.99,8232.74,0,8.350312398571893,0,0,1,1
6,500,1221.39,75,2,2,7,2,0,0,1,2,8,7880,19,1,3,2,1,21032.47,21616.25,0,17.68359525192451,1,0,0,0
2,300,1417.81,50,2,2,2,0,3,1,1,2,3,1622,16,3,1,2,0,17736.26,17395.34,0,12.260514092796075,0,0,1,1
6,200,845.57,44,2,3,4,2,1,2,1,1,4,2870,19,4,2,3,0,22029.1,23497.69,0,27.756346197006742,1,0,1,1
1,700,1420.66,19,0,3,2,0,2,2,0,0,9,10311,5,4,0,0,0,5131.44,6492.0,0,4.566492691642164,0,1,1,1
3,300,723.65,60,2,1,7,4,3,3,1,0,9,9573,2,2,1,3,1,7623.6,12987.65,0,17.922652314910646,0,1,0,0
6,700,1258.21,67,0,1,1,3,3,1,1,1,6,13248,10,4,2,2,1,10726.43,13123.24,0,10.421804147044575,0,0,1,0
8,700,975.68,70,1,1,2,6,1,3,2,1,1,12807,5,1,1,0,1,6554.18,6083.31,1,6.228560019658436,0,1,0,0
7,800,1412.65,38,1,0,6,3,2,1,2,1,0,17625,11,3,1,2,1,7324.2,7512.57,0,5.314306935945955,0,0,1,0
1,400,630.7,74,0,3,3,4,1,3,1,1,1,12913,0,2,2,2,0,16955.32,14186.82,0,22.45816051923381,0,1,0,1
3,200,1102.14,24,2,2,0,4,0,0,0,2,8,7632,22,2,4,1,0,8253.81,10927.61,1,9.905914027231358,0,1,0,1
9,200,856.47,44,2,2,5,2,1,0,1,1,7,779,14,1,0,5,1,11703.94,22339.04,0,26.05227005026415,1,0,0,0
7,300,992.92,24,0,0,4,5,3,3,1,0,4,390,9,3,3,5,1,8526.18,9897.0,0,9.95754185447521,0,0,1,0
4,200,872.84,61,1,3,0,6,3,1,2,0,7,6118,9,4,0,5,1,2698.48,3996.53,0,4.57352604595807,0,0,1,0
9,200,639.88,18,1,0,0,0,0,0,2,1,9,8835,17,3,2,5,1,17222.52,22470.42,1,35.06182124578704,1,0,1,0
7,700,838.39,33,0,0,1,3,0,0,2,1,4,10840,19,1,3,0,0,23592.27,24284.83,0,28.93152170028235,1,0,0,1
1,800,877.61,43,1,0,1,1,1,3,0,1,2,13256,3,3,2,4,0,19256.1,20670.64,1,23.526524851754473,1,1,1,1
6,200,626.53,73,2,2,4,4,3,2,0,2,4,6398,7,2,0,3,1,940.98,1691.02,0,2.6947237582266985,0,0,0,0
8,600,1049.63,48,0,0,4,3,2,1,1,0,7,13657,1,1,2,2,0,10265.15,18060.36,0,17.190028839838952,0,1,0,1
3,500,1309.83,41,2,3,4,0,0,2,1,1,4,461,18,2,0,2,1,15734.46,18477.58,0,14.096091789171748,0,0,0,0
6,200,1100.09,69,0,3,1,5,3,1,2,1,0,11905,2,1,4,4,1,994.19,1591.01,1,1.4449409221771154,0,1,0,0
8,700,1302.25,36,1,0,7,2,3,3,0,1,8,4287,3,4,3,1,1,6547.84,12891.35,0,9.891693842317284,0,1,1,0
4,400,1428.99,30,0,3,7,1,2,1,1,0,1,15481,9,4,4,3,0,4476.01,5909.73,0,4.132707221728823,0,0,1,1
7,500,743.76,34,1,2,4,4,1,1,2,2,1,2418,8,3,0,4,1,9317.01,18385.01,0,24.685818250174552,0,0,1,0
6,800,1133.54,74,1,3,2,6,2,0,1,2,5,15459,4,2,0,1,0,20323.17,22180.55,0,19.550258254446735,1,1,0,1
3,700,1107.74,74,2,1,0,5,3,0,1,2,1,13588,3,1,4,1,0,5382.99,6853.62,0,6.1814492126197305,0,1,0,1
0,500,1159.5,40,2,2,2,1,0,1,2,0,0,209,10,3,0,5,1,12595.01,22045.18,1,18.99627746660922,1,0,1,0
3,200,1093.71,30,0,2,1,2,0,0,1,0,4,6961,5,2,0,2,0,977.39,1222.2,0,1.116460067049721,0,1,0,1
5,600,1065.03,75,1,3,3,5,3,2,1,1,6,10716,3,4,4,0,0,3033.28,3890.54,0,3.649559580874835,0,1,1,1
8,800,1064.97,27,2,2,1,3,1,3,2,1,6,14665,13,4,0,5,0,20949.81,18907.36,0,17.73723463136861,1,0,1,1
4,600,1443.72,68,1,1,2,6,2,0,2,1,7,14545,2,1,4,2,1,846.77,1653.27,0,1.1443532310759177,0,1,0,0
0,500,1073.81,22,0,1,7,2,3,2,1,1,3,7379,16,4,4,0,1,1899.46,2224.05,0,2.0692494487397775,0,0,1,0
0,300,719.56,61,1,0,0,3,1,1,2,1,4,6669,4,3,4,1,1,11216.55,10508.97,0,14.58444820695015,0,1,1,0
5,600,966.85,37,0,3,1,3,1,0,0,0,0,16420,15,2,1,3,0,1949.78,3328.97,0,3.4395515834065193,0,0,0,1
1,1000,1381.23,50,0,2,0,6,2,3,0,2,9,17643,10,4,1,3,0,19302.73,21579.07,0,15.61177951571012,1,0,1,1
4,600,635.28,26,2,1,4,0,0,1,0,1,4,6682,9,2,0,2,1,8444.22,7874.54,0,12.375903690199284,0,0,0,0
1,1000,785.03,43,1,2,1,6,3,3,1,0,9,14061,22,2,4,0,1,12536.99,18091.25,0,23.015979033879116,0,1,0,0
4,300,1431.1,24,0,2,5,6,2,1,1,1,6,5477,20,3,2,5,0,9119.79,7796.33,0,5.443984358634174,0,1,1,1
3,700,749.54,62,2,3,1,5,1,2,0,1,7,12593,8,1,1,5,0,3051.71,3453.3,0,4.601087217203614,0,0,0,1
5,200,702.15,25,1,2,6,3,3,2,1,1,8,15731,3,3,0,3,0,4234.37,6837.68,0,9.724354689611037,0,1,1,1
9,200,1207.73,37,0,1,4,0,1,2,2,1,3,2566,8,1,1,0,1,1736.0,1502.49,0,1.243031942617458,0,0,0,0
7,200,992.64,61,2,0,7,1,1,2,2,2,8,13699,3,1,2,3,0,18627.4,22677.06,0,22.822209250835314,1,1,0,1
6,200,1143.63,21,2,3,2,6,2,0,1,1,9,9089,22,4,2,5,0,15444.48,17370.06,0,15.17526187501638,0,1,1,1
0,500,871.9,27,2,3,0,0,2,0,2,0,4,5899,7,4,2,1,0,2541.29,2993.73,0,3.4296368427082142,0,0,1,1
1,800,750.41,48,1,0,2,5,2,2,2,2,0,10813,14,1,0,1,1,24451.4,23694.51,0,31.53339721323911,1,0,0,0
0,200,1271.24,27,0,0,1,6,0,1,0,0,5,7463,17,2,4,4,1,7053.95,8538.94,0,6.711736779224046,0,0,0,0
1,200,1438.33,44,1,0,3,6,1,3,0,1,4,13331,15,2,2,0,1,15051.97,18943.41,0,13.161269479549514,1,0,0,0
1,1000,817.56,54,2,2,1,3,0,2,2,0,4,6564,13,4,3,3,0,8887.97,16666.46,0,20.360706606724005,0,0,1,1
3,300,1396.15,35,0,0,5,3,2,1,0,2,1,3115,10,2,4,3,1,1457.46,1976.32,0,1.4145367354972622,0,0,0,0
5,800,1198.75,66,1,0,2,2,2,1,1,0,6,1902,9,4,3,1,1,17534.59,24809.35,0,20.67876640966868,1,0,1,0
8,300,1460.89,58,1,1,2,4,3,0,2,1,7,2172,13,3,3,1,0,13647.1,15711.58,0,10.747443378092742,0,0,1,1
6,800,614.62,46,2,2,6,2,2,2,0,0,0,430,0,4,2,3,1,14502.1,14120.36,0,22.936811669536404,0,1,1,0
1,500,1172.05,55,1,2,3,0,2,0,0,0,5,10723,2,4,3,5,0,7352.93,7800.58,0,6.649827373087251,0,1,1,1
0,700,805.19,24,0,2,0,4,1,0,1,0,0,5566,7,1,4,3,0,11763.97,12125.52,0,15.040523945968072,0,0,0,1
6,500,1334.34,31,0,2,3,1,0,1,1,1,8,15764,6,3,4,2,1,4865.02,4089.94,0,3.062845417646442,0,0,1,0
6,200,1405.87,50,2,1,3,2,1,3,1,1,9,10534,3,3,3,1,0,4197.28,5050.74,0,3.59005451818576,0,1,1,1
1,400,1368.81,41,1,2,7,0,3,3,0,1,9,8034,12,1,0,1,1,17633.74,15607.8,1,11.394134953022682,0,0,0,0
7,600,956.92,64,0,3,7,3,2,3,1,1,2,5896,18,3,3,1,0,7430.03,11007.39,0,11.490928261232671,0,0,1,1
5,800,798.3,39,2,3,7,2,1,2,0,0,8,15803,2,4,2,4,1,5794.24,7983.03,0,9.987526585762543,0,1,1,0
9,1000,641.08,28,0,2,7,1,2,0,1,1,5,17189,3,2,3,4,0,6795.54,8449.51,0,13.159590705208073,0,1,0,1
2,200,1154.54,34,2,2,5,3,2,3,0,0,1,2100,11,3,2,1,0,3147.25,3055.09,0,2.643863475085242,0,0,1,1
3,700,1343.89,25,2,1,2,0,0,0,1,2,8,8033,22,2,0,1,1,16582.51,18500.52,0,13.756158496233892,0,1,0,0
8,1000,770.1,41,2,2,7,0,1,1,2,0,9,15147,21,2,1,5,1,15765.34,18872.03,0,24.474166774737387,1,1,0,0
